artist,comment,level,lr2_bmsid,md5,name_diff,title,url,url_diff,player,clear_player,theoretical_score,top_score,average_score,std_dev_score,optimized_p,bpi_scores
LiA obj:ラピス,高難易度アップローダ 汎用 up4712.zipにもありますhttp://absolute.pv.land.to/uploader/upload.html?1412603488,7,195921,7c69451a4164a960f34406001c08d83c,http://urx.nu/cGNK,世界殺戮ブラッドローズ [ROSEBATTLER],http://manbow.nothing.sh/event/event.cgi?action=More_def&num=6&event=95,http://urx.nu/cGNK,5600,1000,4900,4895,4690.217,96.3623,0.5,"[4890.16, 4880.99, 4869.52, 4856.67, 4843.47, 4830.98, 4820.14, 4811.79, 4806.52]"
フロン / ラズベリル / obj: black train,,4,96146,7c774b8922f87de19ab72e96d996726c,http://absolute.pv.land.to/,Love & Justice [AFOTHER],http://manbow.nothing.sh/event/event.cgi?action=More_def&num=227&event=65,http://absolute.pv.land.to/,14160,1000,3756,3735,3533.618,66.2741,0.5,"[3726.04, 3715.74, 3705.0, 3694.35, 3684.33, 3675.4, 3668.0, 3662.46, 3659.03]"
kawasaki under ground / ds,up0304,8,8301,7c89f4d47ea58e95be6c9d12135aeaba,http://absolute.pv.land.to/bmsuploader.html,carnot (EX),http://web.archive.org/web/20110704014210/http://www.outfound.info/data/bms/kawasaki_carnot.rar,http://absolute.pv.land.to/uploader/src/up0304.zip,7976,999,3582,3575,3361.1121,82.0215,0.5,"[3568.55, 3558.62, 3546.8, 3533.98, 3521.09, 3509.07, 3498.75, 3490.85, 3485.89]"
ピヨスケ / air,TOTAL:420 Gauge:0.191%/Notes(Little low),7,143344,7c90596d7b62e4e6f29efc28c11cceef,,P-ChicK-ParK(・◇・) [ANOTHER+],http://skydrive.live.com/?cid=FD93B4F2CB8CD95F&id=FD93B4F2CB8CD95F%21143,http://nekokan.dyndns.info/~lobsak/bms/repair_pack.zip,6046,1000,4408,4396,4099.434,106.8406,0.5,"[4386.3, 4374.14, 4360.42, 4346.05, 4331.97, 4319.06, 4308.11, 4299.8, 4294.61]"
sun3,,9,1747,7ca233100b95b9ef2f0c1501699b0cc9,http://web.archive.org/web/20090409124346/http://depend1794.hp.infoseek.co.jp/Lunatic%20of%20the%20Full-Moon(EX7).bme,Lunatic of the Full-Moon (EX7),http://skydrive.live.com/?cid=EC29ADCCAD727122&id=EC29ADCCAD727122%21107,http://web.archive.org/web/20090409124346/http://depend1794.hp.infoseek.co.jp/Lunatic%20of%20the%20Full-Moon(EX7).bme,7550,1000,4606,4590,4291.469,110.1071,0.5275039462560475,"[4580.08, 4568.33, 4555.38, 4541.92, 4528.68, 4516.39, 4505.74, 4497.38, 4491.87]"
ridis / obj:black train,本体webarchiveへの直リンクにつき注意,3,443,7d3202d40015e007c19ae0c8101e3895,http://absolute.pv.land.to/,x-Aria -虎之another-,http://web.archive.org/web/20060305103446/http://bof.nothing.sh:8080/file/catnap_ridis_x_aria_hq.rar,http://absolute.pv.land.to/,11329,1000,5344,5339,5006.158,127.9972,0.5,"[5333.08, 5321.84, 5307.45, 5291.09, 5274.14, 5257.99, 5243.93, 5233.05, 5226.18]"
SioN / 篠乃ちよ obj:Fender,http://absolute.pv.land.to/bof/upload.htmlBOF up0504.rar,7,178655,7d377912d100c7209098959f77c33808,http://fenderbms.web.fc2.com/,心壊のアガルマトフィリア [F],http://manbow.nothing.sh/event/event.cgi?action=More_def&num=438&event=88,http://fenderbms.web.fc2.com/,5892,1000,4444,4425,4195.301,88.0575,0.6140452461659318,"[4417.26, 4408.24, 4398.37, 4387.99, 4377.47, 4367.22, 4357.73, 4349.53, 4343.31]"
zest:rave,同梱譜面,12,157242,7d3ab8aaf3c959de5be583b8a468bb38,,H.S : Hadron Strike [7Keys - Another],http://manbow.nothing.sh/event/event.cgi?action=More_def&num=26&event=85,,5411,997,4580,4548,4246.1033,111.3463,0.5,"[4539.25, 4526.95, 4514.34, 4502.0, 4490.49, 4480.32, 4471.92, 4465.66, 4461.79]"
ZUN remix by 44teru-k / obj:SUKIMA,サイトから落とせないので補完しましたhttp://skydrive.live.com/?cid=FD93B4F2CB8CD95F&id=FD93B4F2CB8CD95F%21105作品No.1原曲：感情の摩天楼～Cosmic Mind（東方星蓮船）,3,56299,7d4fc1dcc7f2672cab64da04ca4966f7,,感情の摩天楼～PandoraBox,http://tohotodan3.iza-yoi.net/,http://absolute.pv.land.to/uploader/src/up0790.rar,13494,1000,3600,3600,3540.363,31.236,0.5,"[3599.98, 3598.92, 3595.46, 3589.6, 3582.05, 3573.83, 3566.03, 3559.66, 3555.49]"
DJ.kari / obj.swa,,14,63094,7d8ef1f3f5593e533d4c1a07466209d9,http://swamelo.web.fc2.com/,Platinum [sANOTHER],http://neoarre.aquz.biz/740,http://swamelo.web.fc2.com/,4714,997,3518,3426,2919.996,147.6283,0.5,"[3443.75, 3429.83, 3416.27, 3403.51, 3391.96, 3381.98, 3373.88, 3367.92, 3364.26]"
Ninja Action Team / 29,,16,1790,7daaca32e180511339b61faaa5abb263,http://nick.xxxxxxxx.jp/,Wasabi 暴君,http://ninjaactionteam.sakura.ne.jp/,http://nick.xxxxxxxx.jp/,5007,984,4304,4231,3828.0427,121.4849,0.5,"[4238.91, 4226.05, 4213.46, 4201.57, 4190.77, 4181.41, 4173.81, 4168.21, 4164.77]"
樋奈月みつ　obj:TONO,原曲：東の国の眠らない夜(東方文化帖)原曲は公開停止中のため、ダウンロードするなら以下のURLを参照。http://bit.ly/eoD0dZ,18,1829,7dadc443b149a5f33d8e595dd94b66ec,http://achusi.fc2web.com/nazoir.html,東の国のFLYING PAPARAZZI！ -IR-,http://www.geocities.jp/rhyth_hinatsuki/higashi.htm,http://achusi.fc2web.com/nazoir.html,5670,968,5258,5151,4606.3998,179.6895,0.7071011767542935,"[5181.85, 5171.39, 5160.65, 5149.79, 5139.0, 5128.5, 5118.54, 5109.51, 5101.96]"
NIKITA / misokabocha / obj. Cloudy Boy,http://www.dream-pro.info/~lavalse/LR2IR/search.cgi?mode=ranking&bmsid=186753の修正版です。,10,188161,7dbe2a38e7bb2b2611cf0fc6b8b7cc2c,http://www.dropbox.com/s/5zhr6rvyb7i1x8z/yumemaboroshi_C_Fix.zip,夢、幻。 [7_cloudy],http://manbow.nothing.sh/event/event.cgi?action=More_def&num=19&event=93,http://www.dropbox.com/s/5zhr6rvyb7i1x8z/yumemaboroshi_C_Fix.zip,5521,998,3756,3746,3535.9719,85.3797,0.5,"[3738.1, 3727.81, 3716.16, 3703.92, 3691.89, 3680.85, 3671.48, 3664.35, 3659.9]"
SHiNKA / remixed by lavalse (obj.mp),本体URLから,11,469,7e690500eea4934ec7e689efa9b5e1a7,http://ibizatrance.nomaki.jp/,STARDUST CITY -- Maniac,http://shinka-cb.sakura.ne.jp/index.htm,http://ibizatrance.nomaki.jp/,7853,1000,3830,3746,3456.698,83.7821,0.5,"[3762.31, 3751.95, 3742.02, 3732.8, 3724.54, 3717.46, 3711.75, 3707.56, 3705.01]"
由蘭 / 奈那樹,音源(MusicboxVer.7 IA使用で入手可)：http://danth.hp.infoseek.co.jp/index.html音源(BH Sound Set Ver.4)：http://sound.jp/brilliantharmony/,5,66890,7e6e23e4a5e0642ce9f1fcb6078a3347,http://flowermaster.web.fc2.com/,春色小径 ～ Colorful Path -lunatic7-,http://cid-b95cff3a8a971013.office.live.com/self.aspx/.Documents/%e2%98%855/%e6%98%a5%e8%89%b2%e5%b0%8f%e5%be%84.zip,http://flowermaster.web.fc2.com/,9986,1000,4854,4853,4694.204,64.0331,0.5343970609023887,"[4853.23, 4849.55, 4842.31, 4831.9, 4819.3, 4805.81, 4792.87, 4781.93, 4774.32]"
Est / obj:あーさん,"参考動画更新しました(2015/02/15)
est050_macaron_ogg
※音が鳴らない問題について(2019/09/09)
本体については「2015年のBMS」ではなく「以前のBMS」のリンク先からダウンロードして下さい。また、譜面がwavを指定しているため、えこでこツール等を使ってフォルダ内のoggを全てwavに変換してください。これをしないとちゃんと音が鳴らないと思います。",18,52840,7f41c24b1b0cc3e8b2916cbf1d06cf96,http://drowsy.hannnari.com/index.html,macaron (Amaretti+),http://estish.nobody.jp/,http://drowsy.hannnari.com/index.html,4330,990,3248,3228,2894.5051,107.3436,0.5,"[3216.9, 3203.81, 3189.76, 3175.54, 3161.93, 3149.67, 3139.42, 3131.69, 3126.9]"
削除 / Mentalstock obj by sound piercer,本体DL 2 : http://nekokan.dyndns.info/~lobsak/genoside/index.html (GENOSIDE)[ SP-RX 発狂 FULL SITE ]http://blog.naver.com/ewoonkeist/50172597291,9,161971,7f4cc6d51435b913729aaf1e44ea8601,http://sdrv.ms/155fPGx,VALLISTA [SP-RX ANOTHER],http://manbow.nothing.sh/event/event.cgi?action=More_def&num=301&event=74,http://sdrv.ms/155fPGx,6704,998,3494,3475,3274.8988,77.2886,0.5,"[3465.96, 3455.66, 3444.82, 3434.01, 3423.78, 3414.64, 3407.03, 3401.33, 3397.8]"
カラフル・サウンズ・ポート ＋ aya (Sequence),汎用up1727,3,92688,7f66d4460d89ebe5e9281554d41a42d3,http://absolute.pv.land.to/bmsuploader.html,CHERRY DOLL (Imperial Rose),http://www1.axfc.net/uploader/C/so/127409,http://absolute.pv.land.to/uploader/src/up1727.zip,10964,1000,3378,3360,3231.127,51.2401,0.5,"[3352.55, 3344.33, 3335.83, 3327.46, 3319.61, 3312.65, 3306.88, 3302.58, 3299.92]"
sept,,13,1314,7fa0e91cfdbc515552b5e30423a0b913,,Extinction and reproduction [SP kusofumen],http://cid-ce1dd07774d515b4.skydrive.live.com/browse.aspx/.Public?lc=1041,,5800,997,4906,4887,4444.4002,152.6879,0.5,"[4874.68, 4859.9, 4843.74, 4827.16, 4811.15, 4796.63, 4784.42, 4775.19, 4769.45]"
puru twk. sound piercer (feat.Hee Bun.D) /obj:BAECON vs みっと,BAECON差分難易度表 http://akred.web.fc2.com/baecon.htmlhttp://akred.web.fc2.com/baecon/puru_twk_sp_toki_remix_spP_BAECON_mitto.bme差分 右クリックで保存,13,187604,7fd4d1b5a767fd97343129157782a95f,http://joka193.blog.fc2.com/blog-entry-99.html,Toki (Sound piercer's Timesucker Remix) [Personality],http://manbow.nothing.sh/event/event.cgi?action=More_def&num=115&event=93,http://joka193.blog.fc2.com/blog-entry-99.html,5136,998,4444,4422,4083.1844,131.6645,0.5,"[4410.92, 4397.74, 4383.71, 4369.59, 4356.14, 4344.06, 4333.98, 4326.4, 4321.7]"
dai / yuyuko,,22,505,7fd8a87559a14d4a8d5867aae06e8864,http://www.geocities.jp/minomusiwokokoronisoete/bmssabun.html,Under The Sunshine -LUNATIC-,http://cid-ce1dd07774d515b4.skydrive.live.com/browse.aspx/.Public?lc=1041,http://www.geocities.jp/minomusiwokokoronisoete/bmssabun.html,2728,810,4226,4044,3442.4086,196.3622,0.5,"[4124.02, 4110.98, 4098.63, 4087.28, 4077.19, 4068.6, 4061.71, 4056.67, 4053.6]"
wa. obj:Fender,http://absolute.pv.land.to/bof/upload.htmlBOF系 up0386,7,169679,803c62f33ba287df9364d94e0b0f3a2f,http://fenderbms.web.fc2.com/,事象の地平 [F],http://manbow.nothing.sh/event/event.cgi?action=More_def&num=320&event=88,http://fenderbms.web.fc2.com/,6334,998,3780,3758,3566.6613,75.9643,0.5896393845389575,"[3750.74, 3742.14, 3733.0, 3723.62, 3714.34, 3705.54, 3697.6, 3690.95, 3686.12]"
Damjoy&ほくとしちせい obj:mfmf,"差分
http://web.archive.org/web/20150627023157/http://page.freett.com/mooooooop/index.htm",21,57779,807c26e54c4ed6f2f3f6dc439f159ca5,,The Lady Is A Trump [ANOTHER+],http://skydrive.live.com/?cid=FD93B4F2CB8CD95F&id=FD93B4F2CB8CD95F%21105,http://piyopiyo.red/temp/uploaded/529.bme,3825,933,5202,5038,4406.9861,198.23,0.5,"[5104.1, 5090.3, 5077.15, 5065.01, 5054.16, 5044.9, 5037.45, 5031.99, 5028.66]"
wint / obj: black train,,5,38,809e83d6ebf5b98a761fae5361c9c4fd,http://absolute.pv.land.to/,"Red-rize ""B172 mix"" // 7keys Afother",http://cid-ce1dd07774d515b4.skydrive.live.com/browse.aspx/.Public?lc=1041,http://absolute.pv.land.to/,10579,1000,3814,3813,3683.426,54.4334,0.5718393224691827,"[3813.42, 3810.57, 3804.82, 3796.3, 3785.66, 3773.84, 3761.99, 3751.42, 3743.51]"
Cres / obj:y,up1348,19,79999,80faa68c6b45064cb27d5c018eabd7e5,http://absolute.pv.land.to/uploader/upload.html,End Time -to the death-,http://manbow.nothing.sh/event/event.cgi?action=More_def&num=81&event=36,http://absolute.pv.land.to/uploader/src/up1348.rar,6691,990,3878,3731,3279.9384,124.9974,0.5,"[3786.97, 3775.3, 3764.25, 3754.09, 3745.06, 3737.38, 3731.21, 3726.7, 3723.95]"
STR ALLSTARS / OBJ.SWA,http://absolute.pv.land.to/uploader/src/up4521.zip,1,191485,8104bc6b3580ec33e2f8a425488f0d5f,http://swamelo.web.fc2.com/_crossover-77-fade.bme,Crossover (Chain mix),http://sweez.net/bmsdtx/crossvover/,http://swamelo.web.fc2.com/_crossover-77-fade.bme,9786,1000,3200,3176,3017.521,51.2032,0.5,"[3168.37, 3159.34, 3150.14, 3141.2, 3132.88, 3125.56, 3119.52, 3115.03, 3112.26]"
篠螺悠那 feat. 鯛の小骨 / air,原曲：永夜の報い～Imperishable Night(東方永夜抄)発狂BMS段位認定 十段4曲目,23,1533,8134e312f232d10c10efa2a1e34387bd,http://skydrive.live.com/?cid=FD93B4F2CB8CD95F&id=FD93B4F2CB8CD95F%21105,Imperishable Night 2006 for D+,http://tsubu.ath.cx/~ssry/,http://skydrive.live.com/?cid=FD93B4F2CB8CD95F&id=FD93B4F2CB8CD95F%21105,4441,902,5442,5354,4815.4512,155.4193,0.513267441037418,"[5369.22, 5355.04, 5341.07, 5327.79, 5315.61, 5304.96, 5296.17, 5289.57, 5285.41]"
ルナ・ヴィオーラ / iimode-do,本体は画面右下、Arrange BmsからDLできます。,12,1409,8142dedfec7ba92ac0a2f72d562a6caa,http://losak.web.fc2.com/IR.html,ピアノ協奏曲第1番 月光条例,http://page.freett.com/mikoko/,http://losak.web.fc2.com/IR.html,7305,990,2920,2898,2549.5212,104.4149,0.5,"[2886.8, 2873.45, 2859.22, 2844.89, 2831.22, 2818.95, 2808.7, 2800.99, 2796.21]"
Est feat. NEKI / obj:あーさん,est007_astish_carmine,18,59768,81d024c13fed9c35362435f58c9e57d5,http://drowsy.hannnari.com/index.html,Astish Carmine -EX-,http://estish.nobody.jp/,http://drowsy.hannnari.com/index.html,4402,968,3970,3868,3449.3585,133.1076,0.5,"[3893.36, 3881.08, 3869.28, 3858.29, 3848.42, 3839.95, 3833.11, 3828.09, 3825.02]"
SHIKI / obj.swa,,12,217742,832a7a12d7c830e0eea307250450a78f,http://absolute.pv.land.to/uploader/src/up5826.zip,Metatron [YHWH],http://manbow.nothing.sh/event/event.cgi?action=More_def&num=146&event=104,http://absolute.pv.land.to/uploader/src/up5826.zip,4573,997,4200,4189,3933.5256,108.4012,0.5,"[4180.12, 4168.8, 4156.0, 4142.56, 4129.38, 4117.27, 4107.01, 4099.21, 4094.34]"
recognize m. / helix / blacktrain,,13,1780,8366a532b3fe07fe0659f73078c80b81,http://absolute.pv.land.to/Anotherbms.html,A BEAUTIFUL SKY -OB style- GOD,http://sdrv.ms/RGziYJ,http://absolute.pv.land.to/Anotherbms.html,5597,995,6130,6062,5325.1719,251.5646,0.569486204940237,"[6065.29, 6049.67, 6033.57, 6017.5, 6002.02, 5987.7, 5975.12, 5964.9, 5957.74]"
TAK/A-zert,TAK氏がクリスマス限定で公開していた曲,5,1672,836945b0010aede1bd65e792e7fe1489,http://www.geocities.jp/azerty1s/,Trinity [Maniac],http://web.archive.org/web/20060213103146/http://www.ismusic.ne.jp/djtak/bms/trinity.zip,http://www.geocities.jp/azerty1s/,11018,1000,2736,2733,2586.422,56.3901,0.5,"[2730.74, 2723.85, 2714.49, 2703.46, 2691.79, 2680.49, 2670.56, 2662.82, 2657.91]"
sasakure.UK / black train,https://web.archive.org/web/20140916062736/http://absolute.pv.land.to/bms/X(tora).bme,1,240,839e69ec2e4eeefe0b027c87b456fe9e,http://absolute.pv.land.to/,X (虎のANOTHER),http://web.archive.org/web/20070727155742/http://sasakure.bms.ms/music/x.htm,http://absolute.pv.land.to/,17304,1000,3974,3957,3776.304,57.5483,0.5257187553555968,"[3948.77, 3939.43, 3929.45, 3919.32, 3909.54, 3900.58, 3892.9, 3886.93, 3883.02]"
激辛マニア,所属チーム「発狂マニア」同梱譜面,23,39678,845a17536dee577f7a0afa067fa53621,,Auston (7hakkyooi),http://skydrive.live.com/?cid=B95CFF3A8A971013&id=B95CFF3A8A971013!764,,2928,905,6368,6328,5262.3547,280.9654,0.5,"[6314.63, 6293.48, 6270.98, 6248.35, 6226.81, 6207.47, 6191.33, 6179.19, 6171.67]"
bj.HaLo / obj:夢瑠,元ダウンロードアドレス：http://uploader.bms.ms/data/hellairforceLQ.rar上記のURLは、通常難易度表補完onedriveからです,16,152921,84657561030b58a419167bd3445483df,http://yumerusabun.web.fc2.com/nue.html,撃墜-HELL AIR FORCE- [yumether],http://skydrive.live.com/?cid=DE6C2233D3348440&id=DE6C2233D3348440!160,http://yumerusabun.web.fc2.com/nue.html,3883,995,4542,4532,4194.5588,139.8859,0.5,"[4522.6, 4509.97, 4495.31, 4479.67, 4464.13, 4449.75, 4437.48, 4428.11, 4422.25]"
Ninja Action Team,"同梱
アーカイブにて",1,449,854f50a7f410b60623175bee73970018,,Wasabi 激辛,http://ninjaactionteam.sakura.ne.jp/,,18315,1000,2604,2599,2481.474,40.0757,0.5,"[2595.29, 2588.19, 2579.56, 2570.07, 2560.44, 2551.4, 2543.61, 2537.62, 2533.86]"
しらいし　/ obj:BAECON,差分 右クリックで保存BAECON差分難易度表 http://akred.web.fc2.com/baecon.html,13,110293,85ed349b8f6807b273eee0aae886d633,http://akred.web.fc2.com/baecon/horizon_07.bms,horizon ＾＾ω＾＾,http://sdrv.ms/12kY8Bj,http://akred.web.fc2.com/baecon/horizon_07.bms,4726,996,4830,4802,4447.496,130.8976,0.5,"[4791.54, 4778.16, 4764.19, 4750.33, 4737.26, 4725.62, 4715.96, 4708.73, 4704.25]"
ねここうもり #ねここ14歳 / obj.sialua,,15,146686,8615b9ae85fdbf7e7a6738e8e3e1bd45,http://sialua94.egloos.com/,りりくろ！ [Randomize],http://manbow.nothing.sh/event/event.cgi?action=More_def&num=142&event=83,http://sialua94.egloos.com/,5015,1000,6754,6676,6134.655,183.9126,0.5,"[6684.89, 6670.06, 6655.42, 6641.51, 6628.82, 6617.79, 6608.81, 6602.16, 6598.08]"
Music : Lunatic Sounds / BGA : Photonskyto obj:SUZUKAZEΛ,"BOF,G2R系全般 up1141http://absolute.pv.land.to/bof/src/up1141.zipScore Viewer ★8～9http://www.ribbit.xyz/bms/score/view?md5=8632a98a865d46a850e4cfbea7225109",9,227323,8632a98a865d46a850e4cfbea7225109,http://suzukazekuhare.web.fc2.com/suzukazelist.html,DataErr0r [ZOI],http://manbow.nothing.sh/event/event.cgi?action=More_def&num=39&event=104,http://suzukazekuhare.web.fc2.com/suzukazelist.html,3943,998,3566,3551,3318.6623,89.5924,0.543138024759667,"[3542.34, 3532.18, 3520.98, 3509.31, 3497.75, 3486.91, 3477.38, 3469.75, 3464.58]"
SHIKI/fity / obj:A-zert,,5,460,8696632a6260cac1ee2d2ef94e23c762,http://www.geocities.jp/azerty1s/,Xecus [Maniac],http://www.geocities.jp/bmsetc/,http://www.geocities.jp/azerty1s/,14384,1000,4050,4047,3935.114,46.739,0.5,"[4045.12, 4039.06, 4030.94, 4021.45, 4011.44, 4001.8, 3993.33, 3986.75, 3982.57]"
beatMARIO /A-zert,,8,1407,86ab3e02a8a3fb5c1c88cf5180098889,http://www.geocities.jp/azerty1s/,"少女の檻 ""Last Night, Last Dancing.""",http://cool-create.cc/,http://www.geocities.jp/azerty1s/,9666,1000,5494,5486,5205.148,110.2954,0.5,"[5478.19, 5466.81, 5453.33, 5438.75, 5424.14, 5410.53, 5398.86, 5389.93, 5384.33]"
paraoka/bga-RED/ BANZAI,http://web.archive.org/web/20050112080443/http://isweb37.infoseek.co.jp/play/mpcm_kr/cgi-bin/sbgaparty/hyperbbs.cgi?mode=view;Code=2BGA,8,131860,871564b6b2600dce1978f90828d79d30,http://nekokan.dyndns.info/~lobsak/bms/repair_pack.zip,platinum garden -another7+-,http://web.archive.org/web/20040529133452/http://homepage1.nifty.com/paraoka/bms/platinum.rar,http://nekokan.dyndns.info/~lobsak/bms/repair_pack.zip,5895,1000,3430,3395,3071.572,96.3826,0.5519679333535545,"[3387.87, 3376.31, 3364.31, 3352.3, 3340.75, 3330.13, 3320.91, 3313.54, 3308.52]"
ZUN remixed by LeaF Movie:Optie,同梱譜面,15,212024,871c6aed53c5dd3ac35686d9a92af4f4,,Wizdomiot [ANOTHER],http://manbow.nothing.sh/event/event.cgi?action=More_def&num=76&event=102,,5301,997,4576,4534,4179.3631,116.9907,0.5,"[4527.68, 4514.68, 4501.53, 4488.8, 4477.01, 4466.66, 4458.15, 4451.83, 4447.93]"
mommy,同梱譜面,4,157252,877f4a37193f789cf1dee377c3774282,,"rough [7key,Another]",http://manbow.nothing.sh/event/event.cgi?action=More_def&num=29&event=85,,8611,999,3882,3882,3764.2352,57.2678,0.5,"[3881.94, 3880.07, 3874.56, 3865.54, 3854.09, 3841.72, 3830.04, 3820.52, 3814.32]"
chocolate max / black train,,6,176,87b137ad26eb67ffd0c171d7b2f5a245,http://absolute.pv.land.to/,★SweeT DiscoverY★ (AFOTHER),http://web.archive.org/web/20070727154611/http://sasakure.bms.ms/framemusic.htm,http://absolute.pv.land.to/,8217,972,5200,5167,4706.3302,142.7707,0.5,"[5156.38, 5141.41, 5125.8, 5110.33, 5095.77, 5082.81, 5072.06, 5064.01, 5059.03]"
裏 吉 川 / obj:arufis,,10,1398,87f1756867d68fad094b777fc24c1bef,http://bms.nothing.sh/player/arufis,A c i - L - An...um...,http://www5.pf-x.net/~malie/,http://bms.nothing.sh/player/arufis,8956,1000,5520,5495,5093.751,137.3042,0.5,"[5483.46, 5469.26, 5454.2, 5439.09, 5424.72, 5411.84, 5401.1, 5393.04, 5388.03]"
Sentire /A-zert,BGA込み,2,3196,8818c4c2bda9e6f685fb85b78f84c7c4,http://www.geocities.jp/azerty1s/,Full of Tears -full-,http://www.sentire.jp/music/game/bms_fot2.lzh,http://www.geocities.jp/azerty1s/,13551,999,2932,2932,2833.9319,39.6666,0.5,"[2931.96, 2930.33, 2925.43, 2917.34, 2907.04, 2895.9, 2885.36, 2876.76, 2871.16]"
裏 吉 川,"
",9,493,88fa1f2205bccce696cf78bbe15f5917,http://nekokan.dyndns.info/~lobsak/hokan/,A c i - L - A,http://www5.pf-x.net/~malie/,http://nekokan.dyndns.info/~lobsak/hokan/,9384,998,4904,4894,4663.992,92.4579,0.5,"[4885.82, 4875.11, 4862.91, 4850.06, 4837.4, 4825.76, 4815.88, 4808.36, 4803.66]"
TAK/eff_01x,"https://mega.nz/#F!UFsB0YyB!kwwXNr3CgJq-FvL19myHcA
SP発狂難易度(～★6)内　本体+差分
リンク先DL不可",4,179,89719530f80d426750633ac820089bcf,http://nekokan.dyndns.info/~lobsak/hokan/,Ultramarine [Ultra(7)],http://web.archive.org/web/20060213103447/http://www.ismusic.ne.jp/djtak/bms/ultramarine.zip,http://nekokan.dyndns.info/~lobsak/hokan/,10219,1000,3550,3542,3339.67,72.7103,0.5,"[3535.11, 3525.24, 3513.75, 3501.45, 3489.21, 3477.88, 3468.19, 3460.8, 3456.17]"
-45 obj:arufis,オリジナル(BPM166)より少し遅い(BPM158)ためBGMとオブジェが微妙にずれる,7,1208,8a44bc0604c6804e19b3854636f6a514,http://bms.nothing.sh/player/arufis,藍煉の人形 -EX-,http://www5.pf-x.net/~malie/,http://bms.nothing.sh/player/arufis,7315,999,3210,3189,3006.3273,69.797,0.5,"[3180.43, 3170.62, 3160.45, 3150.4, 3140.96, 3132.58, 3125.64, 3120.44, 3117.23]"
BACO / obj:NWN,"差分　右クリック「リンク先を保存」

本体はページ一番下のダウンロードから",18,1653,8a602e66b159a4095dca17a4cf9a774d,http://web.archive.org/web/20080426062838/http://walther55.hp.infoseek.co.jp/kusofumen/_supernova_05.bms,SUPERNOVA -vaca-,http://www3.pf-x.net/~boxism-8500/,http://web.archive.org/web/20080426062838/http://walther55.hp.infoseek.co.jp/kusofumen/_supernova_05.bms,4329,986,5704,5643,5094.3032,173.893,0.5,"[5642.59, 5627.15, 5611.65, 5596.74, 5582.99, 5570.96, 5561.1, 5553.78, 5549.27]"
tcheb / mov:Roaring Flame / Illust:ゆーま。 obj:Fender,http://absolute.pv.land.to/bmsuploader.htmlBOFup0485.rarゲージにほぼ影響しない程度の追加ソフランあり,9,177051,8a77e0361ff3521b17371efa3519b053,http://fenderbms.web.fc2.com/,Shade of Gloria [F],http://manbow.nothing.sh/event/event.cgi?action=More_def&num=82&event=88,http://fenderbms.web.fc2.com/,5028,1000,4690,4637,4267.579,128.2756,0.5,"[4635.1, 4622.18, 4609.31, 4596.99, 4585.69, 4575.83, 4567.76, 4561.79, 4558.12]"
